FID;CODIGO;CAPACIDAD_NOMINAL;FASES;COOR_GPS_LON;COOR_GPS_LAT;MUNICIPIO;UBICACION;CIRCUITO;PROPIETARIO_1;EQUIPO_PADRE;FID_EQUIPO_PADRE
30736446;ARUP2132;30;RST;-75,6665491;4,531959135;ARMENIA;AVE CENTENARIO MOVISTAR R BASE M CRISTINA;109-29-;PARTICULAR;C-0061;30736384
30736448;ARUQ1752;50;RT;-75,66371096;4,53359711;ARMENIA;BA BUENOS AIRES BAJO;109-29-;EDEQ;S-1334;30736402
30736451;ARUQ1193;37,5;RT;-75,66697497;4,531612818;ARMENIA;BA PATIO BONITO ALTO MZ O CS 05;109-29-;EDEQ;S-982;30736395
30736452;CARN0779;630;RST;-75,6638053;4,527716527;CALARCÁ;VR LA MARIA BODEGA 33;109-29-;PARTICULAR;S-924;39580094
30736454;ARUN2595;75;RST;-75,66245401;4,537428663;ARMENIA;DECORCERAMI CRA 6 CALLE 6;208-28-;PARTICULAR;C-0678;39966789
30736455;ARUQ1108;45;RST;-75,67013617;4,53292986;ARMENIA;CRA 11 CALLE 17 ESQ CAMARA;109-29-;EDEQ;C-0138;30736385
30736458;ARUP2124;15;ST;-75,66186248;4,537722216;ARMENIA;RESTAURANTE EL TEJAR CRA 6 CALLE 5;208-28-;PARTICULAR;C-0678;39966789
30736459;ARUN2420;15;RS;-75,65812933;4,543262022;ARMENIA;AV CENTENARIO OBRA PROV. BELMONTE PLAZA;208-28-;PARTICULAR;C-0678;39966789
30736460;ARUP2304;300;RST;-75,66143768;4,540746287;ARMENIA;EDIF. 360 GRADOS CRA 7 CALLE 3;208-28-;EDEQ;C-0678;39966789
30736461;ARUP1091;150;RST;-75,66006935;4,541633162;ARMENIA;AV CENTENARIO 6 3 40 CO ALQUERIA;208-28-;PARTICULAR;C-0678;39966789
30736464;ARUN2607;75;RST;-75,65713106;4,543785293;ARMENIA;COND BELMONTE AV CENTENARIO;208-28-;EDEQ;S-2159;30736398
30736465;ARUQ1086;15;RS;-75,65935774;4,543438926;ARMENIA;CALLE 2 CON AV CENTENARIO;208-28-;EDEQ;C-0064;30736389
30736467;ARUQ1761;45;RST;-75,6676817;4,529514117;ARMENIA;BA LA FLORIDA 4 81;109-29-;EDEQ;C-0305;30736379
30736469;CARP0645;100;RST;-75,66458672;4,529363409;CALARCÁ;VR LA MARIA BODEGA 11;109-29-;PARTICULAR;S-924;39580094
30736470;ARUQ1111;225;RST;-75,67033776;4,534424633;ARMENIA;CRA13 CON CL 15 Y 16 CAMARA;109-29-;EDEQ;C-0138;30736385
30736471;CARQ0720;300;RST;-75,66450534;4,528131045;CALARCÁ;CURTIMBRES COMBARIZA LA MARIA;109-29-;EDEQ;S-924;39580094
30736472;ARUQ1089;25;RS;-75,65719176;4,54544703;ARMENIA;AV CENTENARIO SEG DE COM POLICIA;208-28-;PARTICULAR;C-0678;39966789
30736423;ARUP1187;250;RST;-75,66872109;4,530534099;ARMENIA;AV CENTENARIO URB MA CRISTINA ET 1;109-29-;EDEQ;C-0029;30736380
30736482;ARUP1759;75;RST;-75,66458491;4,530308082;ARMENIA;CURTIMBRE HERMANOS LOPEZ;109-29-;EDEQ;S-925;39553785
30736484;ARUP1189;100;RST;-75,66763043;4,530868268;ARMENIA;AV CENTENARIO URB MA CRISTINA ET 1 BLQ 6;109-29-;EDEQ;C-0029;30736380
30736487;ARUQ1180;75;RST;-75,66900868;4,531351914;ARMENIA;CRA 9 16 31 LA FLORIDA;109-29-;EDEQ;C-0614;30736387
30736488;ARUP1116;15;RST;-75,67079822;4,532037962;ARMENIA;CL 19 10 90 CO PLAZA CENTENARIO;109-29-;EDEQ;C-0282;30736388
30736490;CARP0561;250;RST;-75,66408277;4,528635574;CALARCÁ;VR LA MARIA BODEGA 20;109-29-;PARTICULAR;S-924;39580094
30736491;CARQ0655;112,5;RST;-75,66425911;4,527821382;CALARCÁ;VR LA MARIA BODEGA 26;109-29-;EDEQ;S-924;39580094
30736494;ARUQ1451;15;RT;-75,6701085;4,530474432;ARMENIA;PUENTE LA FLORIDA CALLE 20 CRA 6;109-29-;EDEQ;C-0614;30736387
30736495;ARUP1184;225;RST;-75,66715762;4,53033848;ARMENIA;CR 6 CL 15 17 URB MA CRISTINA ET 2;109-29-;EDEQ;S-1935;30736393
30736496;CARP0654;225;RST;-75,66450032;4,527934859;CALARCÁ;VR LA MARIA BODEGA 25;109-29-;PARTICULAR;S-924;39580094
30736497;CARN0811;225;RST;-75,66274149;4,530912022;CALARCÁ;BODEGA 2 SECTOR LA MARIA UNIPROQUIM;109-29-;PARTICULAR;S-2280;30736397
30736498;ARUQ1094;25;RS;-75,66118657;4,538784032;ARMENIA;AV/CENTRIO COLG OFICIAL;208-28-;EDEQ;C-0678;39966789
30736502;ARUQ1114;112,5;RST;-75,67095515;4,532871794;ARMENIA;CR 12 18 06 BOMBA LA VUELTA CAMARA;109-29-;EDEQ;C-0138;30736385
30736503;ARUQ2284;75;RST;-75,66153548;4,542325832;ARMENIA;CLL 2 6 371 CDM BOREAL;208-28-;EDEQ;C-0064;30736389
30736504;ARUQ2186;75;RST;-75,6675284;4,535155928;ARMENIA;CRA 11 CLL 12;109-29-;EDEQ;S-1324;30736396
30736505;ARUP1119;112,5;RST;-75,67208893;4,532139022;ARMENIA;CL 20 12 10 ED/PORTADA;109-29-;PARTICULAR;C-0138;30736385
30736507;ARUQ0998;37,5;RS;-75,66667762;4,537666585;ARMENIA;CR 13 8 55 ESQ;109-29-;EDEQ;S-1323;39554057
30736508;ARUN2415;300;RST;-75,66343386;4,532025348;ARMENIA;FRIGOCAFE BARRIO LA MARIA;109-29-;PARTICULAR;S-1330;30736392
30736509;ARUN2604;30;RST;-75,66316629;4,536305375;ARMENIA;PROV AVENIDA CENTENARIO  7-35 MALL CENTENARIO;208-28-;PARTICULAR;C-0678;39966789
30736510;ARUQ1117;75;RS;-75,67079707;4,531701656;ARMENIA;CL 19 10 91;109-29-;EDEQ;C-0282;30736388
30736511;ARUQ1190;50;RS;-75,66761098;4,531139442;ARMENIA;BA PATIO BONITO MZ P CS 22;109-29-;EDEQ;C-0029;30736380
30736513;ARUP1746;112,5;RST;-75,66110625;4,539321776;ARMENIA;AV CENTENARIO 4 30 COLEGIO SANTA TERESA;208-28-;PARTICULAR;C-0678;39966789
30736514;CARP0656;225;RST;-75,66427748;4,527176838;CALARCÁ;VR LA MARIA BODEGA 28;109-29-;PARTICULAR;S-924;39580094
30736516;ARUP1920;225;RST;-75,65938502;4,541930144;ARMENIA;AV CENTENARIO 2 50 INTER DEL NORTE;208-28-;PARTICULAR;C-0678;39966789
30736517;CARP0642;112,5;RST;-75,66286396;4,530933959;CALARCÁ;VR LA MARIA BODEGA 4;109-29-;PARTICULAR;S-1893;30736390
30736519;ARUP1191;100;RST;-75,66717048;4,531135868;ARMENIA;AV CENTENARIO URB MA CRISTINA ET 1 BLQ 10;109-29-;EDEQ;C-0061;30736384
30736520;ARUN2614;45;RST;-75,66397621;4,537174329;ARMENIA;COND. MONSERRAT CRA 6 CALLE 8;208-28-;PARTICULAR;S-2303;30736405
30736521;ARUQ1194;112,5;RST;-75,66588246;4,533355472;ARMENIA;B. PATIO BONITO MNZ D # 14;109-29-;EDEQ;C-0061;30736384
30736522;ARUN2453;300;RST;-75,6724821;4,531466278;ARMENIA;CRA 12 CLL 21 ESQU.;109-29-;EDEQ;C-0138;30736385
30736523;ARUQ1102;75;RST;-75,66905022;4,534543256;ARMENIA;CL 14 11 19 ESQ;109-29-;EDEQ;C-0138;30736385
30736524;ARUN2581;150;RST;-75,66627594;4,536227471;ARMENIA;CRA 11 CLL 10 E/BRITANNIA;109-29-;EDEQ;C-0061;30736384
30736528;ARUQ2171;75;RST;-75,67314535;4,531812012;ARMENIA;CRA 13  21 32;109-29-;EDEQ;C-0138;30736385
30736530;ARUP1751;150;RST;-75,6637313;4,531946376;ARMENIA;CENTRAL DE SACRIFICIO BRR LA MARIA;109-29-;PARTICULAR;S-1330;30736392
30736531;ARUQ1090;75;RST;-75,65896421;4,54244823;ARMENIA;AV CENTENARIO # 2 22 INTER DEL NORTE;208-28-;EDEQ;C-0678;39966789
30736532;CARQ0646;75;RST;-75,66459358;4,529076843;CALARCÁ;VR LA MARIA BODEGA 14;109-29-;EDEQ;S-924;39580094
30736533;ARUP1183;225;RST;-75,66739306;4,530172597;ARMENIA;AV CENTENARIA URB MA CRISTINA ET 2;109-29-;EDEQ;S-1935;30736393
30736534;ARUQ1122;30;RST;-75,6713873;4,531143207;ARMENIA;CRA 11 CLL 2O PTE LA FLORIDA;109-29-;EDEQ;S-922;30736399
30736536;CARQ0652;150;RST;-75,66440832;4,527992537;CALARCÁ;VR LA MARIA BODEGA 22;109-29-;EDEQ;S-924;39580094
30736537;CARP0653;300;RST;-75,66414698;4,528505519;CALARCÁ;VR LA MARIA BODEGA 23;109-29-;PARTICULAR;S-924;39580094
30736539;CARP0661;250;RST;-75,66434256;4,529844783;CALARCÁ;LA MARIA BODEGA 10;109-29-;PARTICULAR;S-924;39580094
30736540;ARUP1982;25;RS;-75,666264;4,537270709;ARMENIA;CRA 12 8 77;109-29-;PARTICULAR;S-1323;39554057
30736541;ARUQ1000;100;RST;-75,6662956;4,537234609;ARMENIA;CR 12 8 77;109-29-;EDEQ;S-1323;39554057
30736543;ARUN2589;150;RST;-75,66205495;4,542951545;ARMENIA;CLL1 # 12-30 CLUB HOUSE;208-28-;EDEQ;S-2259;30736403
30736547;ARUN2551;75;RST;-75,65759815;4,543556592;ARMENIA;AV CENTENARIO KM 1 CJT RES BELMONTE PLAZA;208-28-;EDEQ;S-2159;30736398
30736548;ARUP2049;45;RST;-75,66276497;4,536883236;ARMENIA;AVD CENTENARIO ESC LA FLORIDA;208-28-;PARTICULAR;C-0678;39966789
30736411;ARUN2447;75;RST;-75,65806892;4,543288119;ARMENIA;AVE CENTENARIO PROV.BELMONTE PLAZA;208-28-;PARTICULAR;C-0678;39966789
30736412;ARUP1185;225;RST;-75,6668662;4,530566631;ARMENIA;CR 6 15 17 URB MA CRISTINA ET 2;109-29-;EDEQ;S-1935;30736393
30736413;ARUQ1103;112,5;RST;-75,66867326;4,5342921;ARMENIA;CR 11 CL 14 ESQ CAMARA;109-29-;EDEQ;C-0138;30736385
30736414;ARUQ1130;225;RST;-75,67308669;4,530936785;ARMENIA;CL 22 CR 12 CAMARA;109-29-;EDEQ;C-0138;30736385
30736415;ARUQ1760;50;RS;-75,66721376;4,528799915;ARMENIA;BA LA FLORIDA CS 4 31A;109-29-;EDEQ;S-1469;30736408
30736417;CARQ0726;75;RST;-75,66474964;4,527113577;CALARCÁ;AGUAS RESIDUALES CURTIMBRES;109-29-;EDEQ;S-924;39580094
30748732;ARRP0258;25;TN;-75,7517788;4,508469664;ARMENIA;VR ZULEYBAR FC EL TAMBO;111-24-;PARTICULAR;S-463;30748718
30748733;ARRP0625;15;RT;-75,75858902;4,486600792;ARMENIA;VR MURILLO FC VETULIA 5;111-24-;PARTICULAR;C-0359;30748659
30748734;MORQ0335;75;RT;-75,78465248;4,514133541;MONTENEGRO;AVE 30DE NOV. No.8-78 ;111-24-;EDEQ;S-616;30748697
30748735;ARRQ0247;25;RN;-75,74913521;4,517641134;ARMENIA;VR TROCADEROS FC LOMITA;111-24-;EDEQ;S-461;30748692
30748736;ARRP0233;30;RST;-75,76104444;4,534092683;ARMENIA;VR LA INDIA HD MONTECRISTO;111-24-;PARTICULAR;S-422;30748687
30748738;ARRP0300;15;SN;-75,76524823;4,485404991;LA TEBAIDA;VR MURILLO FC VL CLAUDIA;111-24-;PARTICULAR;C-0359;30748659
30748739;MORP0491;25;RT;-75,78846198;4,512239958;MONTENEGRO;VR PUEBLO TAPAO FC MI REFUGIO;111-24-;PARTICULAR;S-618;30748719
30748740;ARRP0236;15;ST;-75,76865048;4,484982586;ARMENIA;VR MURILLO FC SAN MIGUEL;111-24-;PARTICULAR;S-768;30748688
30748741;ARRQ0196;37,5;RS;-75,718492;4,516642107;ARMENIA;FC PORTUGALITO VR PTO ESPEJO;111-24-;EDEQ;C-0276;30748662
30748742;MORN0693;5;RT;-75,78379535;4,512840977;MONTENEGRO;AVD 30 NOVIEMBRE LOTE 3B;111-24-;EDEQ;S-601;30748716
30748743;ARRP0298;15;RS;-75,77140146;4,485564333;ARMENIA;VR MURILLO FC GUADALUPE;111-24-;PARTICULAR;S-768;30748688
30748744;ARRP0229;30;RST;-75,758765;4,523305623;ARMENIA;VDA LA INDIA FC LA ESMERALDA;111-24-;PARTICULAR;S-423;30748690
30748745;MORP0544;15;ST;-75,78062089;4,509707167;MONTENEGRO;VR LA REVANCHA FC DON ELI;111-24-;EDEQ;S-601;30748716
30748746;ARRP0291;15;RST;-75,77652624;4,494687556;ARMENIA;VR MURILLO FC LA JUDEA;111-24-;PARTICULAR;C-0365;30748661
30748747;MORP0287;45;RST;-75,81992065;4,523479011;MONTENEGRO;VR EL PACIFICO FC LAS BRISAS;111-24-;PARTICULAR;S-622;30748713
30748748;MORP0310;30;RST;-75,84809908;4,515283955;MONTENEGRO;VR URANIA FC SAN DIEGO;111-24-;PARTICULAR;C-0243;30748665
30748749;MORP0315;30;RST;-75,85604893;4,514499109;MONTENEGRO;VR URANIA FC EL PORVENIR;111-24-;EDEQ;C-0243;30748665
30748750;ARRP0678;15;RN;-75,74873469;4,515961538;ARMENIA;VR ZULAYBAR FC SINCERIN;111-24-;PARTICULAR;S-461;30748692
30748751;ARRP0789;5;TN;-75,74751645;4,509217647;ARMENIA;VR ZULEYBAR FC BETANIA;111-24-;EDEQ;S-424;30748683
30748752;MORQ0324;37,5;ST;-75,86381092;4,508579424;MONTENEGRO;VR MONTA?A FC LA FRANCIA;111-24-;EDEQ;S-2080;30748701
30748754;ARRP0205;15;RST;-75,74383806;4,505901986;ARMENIA;FC LA CAMPI?A VR PTO ESPEJO;111-24-;PARTICULAR;S-420;30748669
30748755;ARRQ0249;15;RST;-75,75834335;4,51538607;ARMENIA;VR PUERTO ESPEJO FC HATO LINDO;111-24-;EDEQ;S-462;30748724
30748756;ARRP0275;30;RST;-75,77474195;4,501615035;ARMENIA;VDA LA REVANCHA FINCA CS BLANCA;111-24-;PARTICULAR;S-498;30748721
30748757;MORQ0547;25;ST;-75,78133382;4,509001452;MONTENEGRO;VR PUEBLO TAPAO FC SINU;111-24-;EDEQ;S-601;30748716
30748759;ARRP0239;30;RST;-75,74569632;4,51536378;ARMENIA;VDA ZULAYBAR FC SAN PABLO;111-24-;PARTICULAR;C-0276;30748662
30748760;ARRQ0302;15;RST;-75,76383174;4,486127504;ARMENIA;VR MURILLO  FC VL ADRIANA;111-24-;EDEQ;C-0359;30748659
30748761;ARRP0641;25;ST;-75,75581485;4,487403094;LA TEBAIDA;VR MURILLO FC LA MARSELLESA;111-24-;PARTICULAR;C-0359;30748659
30748762;ARRP0230;75;RST;-75,76034362;4,524128502;ARMENIA;VR LA INDIA FC EL ESPEJO;111-24-;PARTICULAR;S-423;30748690
30748763;ARRP0627;15;ST;-75,73372206;4,505656809;ARMENIA;FC YURI VR DULCERITA;111-24-;PARTICULAR;S-2208;30748677
30748764;ARRP0639;30;RST;-75,73721671;4,506990916;ARMENIA;FC LA CABA?A VR PTO ESPEJO;111-24-;PARTICULAR;S-420;30748669
30748765;ARRP0600;5;RT;-75,77892504;4,509446462;ARMENIA;VR LA REVANCHA FC MILONGUERA;111-24-;EDEQ;S-779;30748709
30748766;ARRQ0183;15;ST;-75,72101733;4,522778188;ARMENIA;FC YERBABUENA;111-22-;EDEQ;S-2183;30748695
30748768;MORQ0309;15;ST;-75,84804761;4,5153571;MONTENEGRO;VR URANIA FC SAN DIEGO;111-24-;EDEQ;C-0243;30748665
30748769;ARRP0319;25;ST;-75,76960973;4,485558401;ARMENIA;FCA EL REMANSO VDA MURILLO;111-24-;PARTICULAR;S-768;30748688
30748770;ARRP0576;25;ST;-75,7609303;4,486573392;ARMENIA;COND SOL NACIENTE VDA MURILLO;111-24-;PARTICULAR;C-0359;30748659
30748771;ARRP0289;15;RST;-75,78173875;4,490981098;ARMENIA;VR MURILLO FC VENECIA;111-24-;PARTICULAR;C-0365;30748661
30748772;MORP0311;10;TN;-75,84858441;4,51329846;MONTENEGRO;VR URANIA FC PEKIN;111-24-;PARTICULAR;C-0243;30748665
30748773;MORP0312;15;RST;-75,85326911;4,51591747;MONTENEGRO;VR URANIA FC EL CARBONERO;111-24-;PARTICULAR;S-624;30748689
30748776;MORP0548;15;ST;-75,7814929;4,51073215;MONTENEGRO;VR PUEBLOTAPADO FC LA LORENA;111-24-;PARTICULAR;S-601;30748716
30748777;MORP0266;30;RST;-75,78511916;4,515127059;MONTENEGRO;VR PUEBLO TAPAO EJE GARIT POLICIA;111-24-;PARTICULAR;S-601;30748716
30748778;MORQ0413;15;RST;-75,85739962;4,504654744;MONTENEGRO;VDA LA MONTAÑA FCA LOS GALPONES;111-24-;EDEQ;S-2381;39304022
30748779;ARRP0622;15;RS;-75,77283707;4,478646177;LA TEBAIDA;VR MURILLO ALIMENTADERO SAN JORGE;111-24-;PARTICULAR;S-768;30748688
30748780;ARRP0588;45;RST;-75,73364742;4,514903006;ARMENIA;VR PTO ESPEJO K3 VR PUEBLO TAPADO;111-24-;EDEQ;C-0276;30748662
30748782;ARRP0771;37,5;ST;-75,77088904;4,501615333;ARMENIA;VR REVANCHA FC TESORITO;111-24-;PARTICULAR;S-1280;30748717
30748783;ARRP0257;10;RN;-75,75603815;4,510866918;ARMENIA;VDA LA REVANCHA FCA BELLA MARINA;111-24-;PARTICULAR;S-463;30748718
30748784;ARRP0543;30;RST;-75,77496968;4,504240893;ARMENIA;FC LOS GIRASOLES VDA LA REVANCHA;111-24-;PARTICULAR;S-498;30748721
30748785;MORQ0308;30;RST;-75,84636264;4,517671451;MONTENEGRO;VR URANIA FC PARAISO;111-24-;EDEQ;S-2079;30748711
30748788;ARRP0195;15;RN;-75,72150084;4,511789339;ARMENIA;FC VL ALEJANDRA VR PTO ESPEJO;111-24-;PARTICULAR;S-419;30748706
30748789;MORQ0551;37,5;RT;-75,79133572;4,510713553;MONTENEGRO;FCA EPICA DEL CAMPO VDA EL SILENCIO;111-24-;EDEQ;S-618;30748719
30748790;MORP0645;15;ST;-75,78440022;4,515041771;MONTENEGRO;ANTENA PUEBLO TAPADO;111-24-;PARTICULAR;S-601;30748716
30748792;MORQ0272;25;TN;-75,79460342;4,514648517;MONTENEGRO;VR PUEBLO TAPAO FC LA PUCHA;111-24-;EDEQ;R-026;30748731
30748793;ARRP0297;37,5;RS;-75,77008461;4,484466224;ARMENIA;VDA TOLON FC TARAPACA;111-24-;EDEQ;S-768;30748688
30748794;MORN0704;75;RST;-75,80852978;4,496624713;MONTENEGRO;BATALLON CISNEROS LA CEIBA;111-24-;PARTICULAR;S-386;30748702
30748795;ARRP0224;15;ST;-75,74445251;4,523571335;ARMENIA;VDA LA INDIA FC SAN MIGUEL;111-24-;PARTICULAR;S-422;30748687
30748797;ARRP0309;15;RST;-75,7536629;4,487844888;ARMENIA;VR MURILLO FC LA MARSELLESA;111-24-;PARTICULAR;C-0359;30748659
30748798;MORP0296;20;RST;-75,82924863;4,516551734;MONTENEGRO;VR EL NARANJAL FC CAMPO ALEGRE;111-24-;PARTICULAR;S-2067;30748722
30748800;ARRQ0161;15;RT;-75,72185985;4,512502412;ARMENIA;VR PTO ESPEJO FC LA AURORA;111-24-;EDEQ;S-2206;30748681
30748801;MORP0306;15;RT;-75,84398465;4,51480048;MONTENEGRO;VR URANIA FC LA CARMELITA;111-24-;PARTICULAR;C-0243;30748665
30748802;ARRQ0294;50;ST;-75,7724521;4,490964477;ARMENIA;VR MURILLO FC VL ISABEL;111-24-;EDEQ;S-768;30748688
30748803;MORQ0317;30;RST;-75,85908646;4,515730208;MONTENEGRO;VR URANIA FC GIRONDA;111-24-;EDEQ;C-0243;30748665
30748804;ARRP0221;5;RT;-75,74247541;4,525945537;ARMENIA;VR LA INDIA FC LA HOLANDA;111-24-;EDEQ;S-422;30748687
30748805;ARRQ0226;30;RST;-75,74777674;4,525017653;ARMENIA;VR LA INDIA FC LA HERMITA;111-24-;EDEQ;S-422;30748687
30748806;ARRP0216;30;RST;-75,77674577;4,501930541;ARMENIA;VR LA REVANCHA FC PUEBLO BELLO;111-24-;PARTICULAR;S-779;30748709
30748807;ARRQ0748;15;ST;-75,76956257;4,48674718;ARMENIA;VR MURILLO CHALET LUNA VERDE;111-24-;EDEQ;S-768;30748688
30748808;ARRP0234;75;RST;-75,74198532;4,515089328;ARMENIA;FCA LOS ANGELES VDA ZULEYBAR;111-24-;PARTICULAR;C-0276;30748662
30748809;ARRP0246;20;RST;-75,75388686;4,512389963;ARMENIA;VDA LA REVANCHA FCA SAMARKANDA;111-24-;PARTICULAR;C-0658;39308735
30748810;MORP0302;15;RST;-75,83637763;4,515839831;MONTENEGRO;VR BUENOS AIRES FC EL TACHIRA;111-24-;EDEQ;C-0237;30748663
30748811;MORN0712;75;RST;-75,85908396;4,506995606;MONTENEGRO;FCA TERRANOVA VDA LA MONTAÑA;111-24-;PARTICULAR;S-2114;30748720
30748812;ARRQ0204;10;RT;-75,74235527;4,505414674;ARMENIA;VDA LA CABAÑA FCA LA CLARITA;111-24-;EDEQ;S-420;30748669
30748813;MORQ0283;25;RS;-75,81232056;4,51273233;MONTENEGRO;VR ONCE CASAS FC CHILYS;111-24-;EDEQ;C-0244;30748660
30748816;ARRP0214;15;RST;-75,73598203;4,513644363;ARMENIA;VDA ZULEYBAR FC EL ZIPA;111-24-;EDEQ;S-421;30748700
30748817;ARRN0851;75;RST;-75,7742826;4,495508957;ARMENIA;VR MURILLO GRANJA CARACOLI DON POLLO;111-24-;PARTICULAR;S-2508;31450872
30748818;ARRP0775;25;ST;-75,76352216;4,526465006;ARMENIA;VR LA INDIA FC VILLA JULIANA;111-24-;PARTICULAR;S-422;30748687
30748820;ARRP0277;15;ST;-75,77736863;4,505254157;ARMENIA;VDA LA REVANCHA FC ALEJANDRIA;111-24-;PARTICULAR;S-1526;30748678
30748821;MORQ0336;75;ST;-75,78459456;4,513264613;MONTENEGRO;CRA 4 No. 9-49 PUEBLOTAPAO;111-24-;EDEQ;S-616;30748697
30748822;ARRP0303;37,5;RT;-75,76280668;4,487090301;ARMENIA;VDA MURILLO FCA V LAURA CASA 3;111-24-;PARTICULAR;C-0359;30748659
30748823;ARRP0280;37,5;ST;-75,77876541;4,501452287;ARMENIA;VDA LA REVANCHA FC LA ISLA;111-24-;PARTICULAR;S-779;30748709
30748824;MORQ0292;10;SN;-75,8185911;4,513500906;MONTENEGRO;VR EL PACIFICO FC LA ARGENTINA;111-24-;EDEQ;C-0244;30748660
30748825;MORP0326;15;RT;-75,85980501;4,507325915;MONTENEGRO;VR MONTA?A FC VL EL SOL;111-24-;PARTICULAR;S-2080;30748701
30748826;ARRP0287;15;RST;-75,76780783;4,504312965;ARMENIA;VDA LA REVANCHA FINCA CAMARAL;111-24-;EDEQ;S-1280;30748717
30748827;ARRP0240;15;ST;-75,74735644;4,514458247;ARMENIA;VDA ZULAYBAR FC TROCADEROS;111-24-;PARTICULAR;C-0276;30748662
30748856;ARRP0201;30;RST;-75,73268288;4,507436351;ARMENIA;FC BELGICA VR DULCERITA;111-24-;PARTICULAR;S-2208;30748677
30748857;ARRN0867;5;ST;-75,77770367;4,501756868;ARMENIA;VR LA REVANCHA FC LA TIERRITA;111-24-;EDEQ;S-779;30748709
30748859;MORP0323;15;RST;-75,86097036;4,510256286;MONTENEGRO;VR MONTA?A FC LAS MARGARITAS;111-24-;EDEQ;S-2080;30748701
30748860;ARRQ0237;45;RST;-75,74387841;4,515360428;ARMENIA;FC LA AURORA VR ZULEIBAR;111-24-;EDEQ;C-0276;30748662
30748861;ARRQ0585;15;ST;-75,7785543;4,505168588;ARMENIA;FC EL VERGEL VDA EL SILENCIO;111-24-;EDEQ;S-779;30748709
30748862;ARRP0248;30;RST;-75,75325558;4,515246579;ARMENIA;VA LA REVANCHA FCA MARRUECOS;111-24-;PARTICULAR;S-462;30748724
30748864;MORQ0543;25;TN;-75,78243588;4,505782178;MONTENEGRO;VR PUEBLO TAPAO FC LA ALEJANDRE;111-24-;EDEQ;S-601;30748716
30748865;MORP0576;15;ST;-75,78696248;4,506396899;MONTENEGRO;FCA LA CALLEJA VDA EL SILENCIO;111-24-;PARTICULAR;S-616;30748697
30748867;MORN0681;37,5;RT;-75,78902582;4,511272687;MONTENEGRO;VDA PUEBLO TAPAO FCA LA FE;111-24-;PARTICULAR;S-618;30748719
30748868;ARRP0590;5;ST;-75,77752179;4,494112535;ARMENIA;VR MURILLO FC LA SIRENA;111-24-;EDEQ;C-0365;30748661
30748869;ARRP0306;15;ST;-75,75653151;4,487124133;LA TEBAIDA;VR MURILLO FC LA MERSELLESA;111-24-;PARTICULAR;C-0359;30748659
30748870;MORP0279;25;RST;-75,80723998;4,515641829;MONTENEGRO;VR ONCE CASAS FC LA PRADERA;111-24-;EDEQ;C-0244;30748660
30748871;ARRP0252;30;RST;-75,76740846;4,51750273;ARMENIA;VDA LA INDIA FC BALZARES;111-24-;PARTICULAR;S-462;30748724
30748872;MORP0284;30;RST;-75,81690682;4,519014756;MONTENEGRO;VR EL PACIFICO FC STA ELENA;111-24-;PARTICULAR;S-622;30748713
30748873;ARRQ0663;15;ST;-75,72758543;4,514532798;ARMENIA;CH EL PARAISO VDA PTO ESPEJO;111-24-;EDEQ;C-0276;30748662
30748874;MORP0289;30;RST;-75,82140063;4,528270586;MONTENEGRO;VDA EL PACIFICO FC ARENALES;111-24-;PARTICULAR;S-622;30748713
30748875;MORP0228;15;RS;-75,78430311;4,510488556;MONTENEGRO;VR PUEBLO TAPAO FC LA SUISA;111-24-;PARTICULAR;S-601;30748716
30748876;MORP0271;30;RST;-75,79278258;4,517818625;MONTENEGRO;VR PUEBLO TAPAO VA ONCE CASAS;111-24-;PARTICULAR;S-617;30748715
30748877;MORP0275;15;TN;-75,80246246;4,513698663;MONTENEGRO;VR PUEBLO TAPAO FC GUALANDAY;111-24-;PARTICULAR;S-620;30748727
30748879;ARRQ0259;5;TN;-75,75365223;4,507160379;ARMENIA;VR LA REVANCHA FC VL TERESA;111-24-;EDEQ;S-463;30748718
30748880;MORP0332;75;RST;-75,86105585;4,494098176;MONTENEGRO;VR MONTA?A FC CABA?A;111-24-;PARTICULAR;C-0669;39427540
30748881;MORP0282;30;RST;-75,81029642;4,513698876;MONTENEGRO;VVR ONCE CASAS FC EL RECISO;111-24-;PARTICULAR;C-0244;30748660
30748882;ARRP0198;15;RST;-75,72161693;4,515243972;ARMENIA;FC LA PAZ VR PTO ESPEJO;111-24-;PARTICULAR;C-0276;30748662
30748883;ARRP0255;15;TN;-75,75538858;4,510900086;ARMENIA;VR LA REVANCHA FC EL AGRADO;111-24-;PARTICULAR;C-0658;39308735
30748884;ARRP0274;15;ST;-75,77228446;4,504127571;ARMENIA;VDA LA REVANCHA FC HAWAY;111-24-;PARTICULAR;S-498;30748721
30748885;MORP0299;15;ST;-75,82917147;4,514397926;MONTENEGRO;VR BUENOS AIRES FC LA CONCHA;111-24-;PARTICULAR;S-2068;30748693
30748828;ARRP0764;30;RST;-75,7537968;4,488020522;ARMENIA;VR MURILLO LTS TACUARA;111-24-;PARTICULAR;C-0359;30748659
30748829;ARRQ0808;15;RST;-75,75290051;4,488008945;ARMENIA;VR MURILLO COND LE SANTE;111-24-;EDEQ;C-0359;30748659
30748830;MORN0742;30;RST;-75,82071712;4,516658092;MONTENEGRO;VDA EL NARANJAL FCA  LAS VERANERAS;111-24-;PARTICULAR;S-2294;30748680
